,date,positive,tested,death_total,death,severe,cases,recovery_total,certificate,recovery
396,2021/02/25,1064.0,59234.0,7720.0,75.0,457.0,14917.0,404392.0,740.0,1325.0
397,2021/02/26,1057.0,57864.0,7805.0,85.0,440.0,14463.0,405827.0,721.0,1435.0
398,2021/02/27,1208.0,29196.0,7858.0,53.0,434.0,14325.0,407124.0,726.0,1297.0
399,2021/02/28,994.0,19775.0,7885.0,27.0,436.0,14013.0,408407.0,706.0,1283.0
400,2021/03/01,684.0,60090.0,7931.0,46.0,413.0,13134.0,409917.0,676.0,1510.0
401,2021/03/02,887.0,82324.0,7982.0,51.0,407.0,12738.0,411132.0,689.0,1215.0
402,2021/03/03,1240.0,30168.0,8050.0,68.0,398.0,12380.0,412572.0,680.0,1440.0
403,2021/03/04,1168.0,68856.0,8117.0,67.0,388.0,12244.0,413818.0,705.0,1246.0
404,2021/03/05,1145.0,45153.0,8176.0,59.0,375.0,12120.0,415085.0,671.0,1267.0
405,2021/03/06,1045.0,31058.0,8225.0,49.0,373.0,12155.0,416050.0,679.0,965.0
406,2021/03/07,1061.0,14409.0,8251.0,26.0,380.0,12154.0,417018.0,721.0,968.0
407,2021/03/08,599.0,67917.0,8296.0,45.0,381.0,11734.0,418046.0,705.0,1028.0
408,2021/03/09,1125.0,40237.0,8350.0,54.0,364.0,11581.0,419201.0,693.0,1155.0
409,2021/03/10,1309.0,60152.0,8400.0,50.0,354.0,11648.0,420320.0,720.0,1119.0
410,2021/03/11,1315.0,56851.0,8449.0,49.0,354.0,11810.0,421391.0,719.0,1071.0
411,2021/03/12,1268.0,55562.0,8507.0,58.0,337.0,12058.0,422452.0,655.0,1061.0
412,2021/03/13,1317.0,31295.0,8558.0,51.0,328.0,12312.0,423426.0,656.0,974.0
413,2021/03/14,982.0,17266.0,8588.0,30.0,327.0,12279.0,424449.0,660.0,1023.0
414,2021/03/15,688.0,49870.0,8620.0,32.0,337.0,12128.0,425341.0,659.0,892.0
415,2021/03/16,1130.0,47776.0,8676.0,56.0,335.0,11964.0,426539.0,736.0,1198.0
416,2021/03/17,1520.0,84919.0,8715.0,39.0,325.0,12217.0,427650.0,644.0,1111.0
417,2021/03/18,1492.0,54899.0,8756.0,41.0,330.0,12570.0,428677.0,696.0,1027.0
418,2021/03/19,1453.0,71301.0,8788.0,32.0,332.0,12849.0,429877.0,646.0,1200.0
419,2021/03/20,1517.0,30658.0,8810.0,22.0,324.0,13302.0,430898.0,632.0,1021.0
420,2021/03/21,1110.0,16997.0,8833.0,23.0,324.0,13271.0,432017.0,643.0,1119.0
421,2021/03/22,817.0,51469.0,8859.0,26.0,320.0,13131.0,433099.0,661.0,1082.0
422,2021/03/23,1485.0,52715.0,8906.0,47.0,328.0,13325.0,434195.0,687.0,1096.0
423,2021/03/24,1924.0,59974.0,8936.0,30.0,325.0,13833.0,435429.0,661.0,1234.0
424,2021/03/25,1914.0,62645.0,8965.0,29.0,323.0,14571.0,436604.0,654.0,1175.0
425,2021/03/26,2030.0,67296.0,8996.0,31.0,331.0,15239.0,437918.0,632.0,1314.0
426,2021/03/27,2073.0,39591.0,9028.0,32.0,341.0,16162.0,438955.0,627.0,1037.0
427,2021/03/28,1753.0,18887.0,9058.0,30.0,342.0,16738.0,440085.0,645.0,1130.0
428,2021/03/29,1340.0,72179.0,9083.0,25.0,368.0,17059.0,441351.0,647.0,1266.0
429,2021/03/30,2077.0,41247.0,9110.0,27.0,382.0,17535.0,442735.0,691.0,1384.0
430,2021/03/31,2832.0,67435.0,9159.0,49.0,380.0,18669.0,444121.0,719.0,1386.0
431,2021/04/01,2598.0,65377.0,9182.0,23.0,394.0,20100.0,445420.0,734.0,1299.0
432,2021/04/02,2745.0,61146.0,9209.0,27.0,408.0,21409.0,446781.0,675.0,1361.0
433,2021/04/03,2755.0,41103.0,9217.0,8.0,431.0,22499.0,448304.0,721.0,1523.0
434,2021/04/04,2460.0,17189.0,9227.0,10.0,445.0,23347.0,449835.0,769.0,1531.0
435,2021/04/05,1554.0,60274.0,9245.0,18.0,451.0,23703.0,451727.0,793.0,1892.0
436,2021/04/06,2654.0,53019.0,9275.0,30.0,456.0,24360.0,453053.0,799.0,1326.0
437,2021/04/07,3460.0,58424.0,9297.0,22.0,464.0,25844.0,454710.0,842.0,1657.0
438,2021/04/08,3457.0,70959.0,9330.0,33.0,483.0,27362.0,456492.0,861.0,1782.0
439,2021/04/09,3511.0,67609.0,9350.0,20.0,511.0,28744.0,458645.0,898.0,2153.0
440,2021/04/10,3742.0,40924.0,9379.0,29.0,520.0,29558.0,461377.0,911.0,2732.0
441,2021/04/11,2848.0,22466.0,9397.0,18.0,563.0,30327.0,463547.0,991.0,2170.0
442,2021/04/12,2098.0,72260.0,9422.0,25.0,596.0,29885.0,466396.0,961.0,2849.0
443,2021/04/13,3444.0,65278.0,9466.0,44.0,608.0,30920.0,468621.0,1028.0,2225.0
444,2021/04/14,4302.0,73092.0,9497.0,31.0,631.0,32198.0,471170.0,1062.0,2549.0
445,2021/04/15,4570.0,82330.0,9535.0,38.0,670.0,34543.0,473345.0,1114.0,2175.0
446,2021/04/16,4519.0,77966.0,9581.0,46.0,702.0,36493.0,475966.0,975.0,2621.0
447,2021/04/17,4791.0,50503.0,9619.0,38.0,723.0,38600.0,478373.0,1077.0,2407.0
448,2021/04/18,4089.0,30571.0,9638.0,19.0,738.0,40425.0,480632.0,1125.0,2259.0
449,2021/04/19,2892.0,86696.0,9668.0,30.0,769.0,40714.0,483631.0,1159.0,2999.0
450,2021/04/20,4328.0,70951.0,9707.0,39.0,791.0,41907.0,486479.0,1194.0,2848.0
451,2021/04/21,5280.0,96428.0,9761.0,54.0,805.0,44048.0,489177.0,1253.0,2698.0
452,2021/04/22,5474.0,94257.0,9797.0,36.0,816.0,46115.0,492392.0,1355.0,3215.0
453,2021/04/23,5119.0,91286.0,9851.0,54.0,837.0,48065.0,495734.0,1122.0,3342.0
454,2021/04/24,5602.0,58221.0,9910.0,59.0,864.0,49674.0,499095.0,1259.0,3361.0
455,2021/04/25,4604.0,35886.0,9969.0,59.0,898.0,51167.0,502221.0,1330.0,3126.0
456,2021/04/26,3303.0,83925.0,10001.0,32.0,916.0,51606.0,505850.0,1393.0,3629.0
457,2021/04/27,4958.0,81048.0,10052.0,51.0,953.0,52439.0,509501.0,1404.0,3651.0
458,2021/04/28,5788.0,68106.0,10104.0,52.0,951.0,54098.0,512983.0,1623.0,3482.0
459,2021/04/29,5895.0,91921.0,10191.0,87.0,978.0,56169.0,516466.0,1718.0,3483.0
460,2021/04/30,4658.0,64494.0,10226.0,35.0,1020.0,57119.0,520644.0,1431.0,4178.0
461,2021/05/01,5990.0,68323.0,10293.0,67.0,1050.0,58722.0,524642.0,1487.0,3998.0
462,2021/05/02,5882.0,36217.0,10358.0,65.0,1084.0,60156.0,528470.0,1915.0,3828.0
463,2021/05/03,4458.0,44186.0,10416.0,58.0,1083.0,61292.0,532219.0,1887.0,3749.0
464,2021/05/04,4199.0,27746.0,10466.0,50.0,1114.0,61715.0,536321.0,2119.0,4102.0
465,2021/05/05,4055.0,67085.0,10513.0,47.0,1098.0,61716.0,539944.0,2308.0,3623.0
466,2021/05/06,4352.0,89586.0,10585.0,72.0,1131.0,62453.0,543410.0,2221.0,3466.0
467,2021/05/07,6032.0,109758.0,10698.0,113.0,1131.0,63315.0,548641.0,1669.0,5231.0
468,2021/05/08,7239.0,71001.0,10819.0,121.0,1144.0,64966.0,552740.0,2112.0,4099.0
469,2021/05/09,6491.0,41338.0,10872.0,53.0,1152.0,67038.0,556883.0,2853.0,4143.0
470,2021/05/10,4925.0,130677.0,10937.0,65.0,1177.0,68061.0,561452.0,2970.0,4569.0
471,2021/05/11,6237.0,97038.0,11060.0,123.0,1189.0,69255.0,565876.0,3114.0,4424.0
472,2021/05/12,7057.0,87073.0,11161.0,101.0,1214.0,70104.0,571211.0,3755.0,5335.0
473,2021/05/13,6866.0,122502.0,11251.0,90.0,1209.0,71144.0,576736.0,4041.0,5525.0
474,2021/05/14,6269.0,99676.0,11361.0,110.0,1231.0,72760.0,582055.0,3293.0,5319.0
475,2021/05/15,6420.0,66868.0,11459.0,98.0,1223.0,73424.0,587319.0,3417.0,5264.0
476,2021/05/16,5247.0,35948.0,11504.0,45.0,1227.0,73235.0,592451.0,3626.0,5132.0
477,2021/05/17,3676.0,95425.0,11620.0,116.0,1235.0,70565.0,599618.0,3683.0,7167.0
478,2021/05/18,5228.0,86352.0,11848.0,228.0,1293.0,68228.0,606339.0,4190.0,6721.0
479,2021/05/19,5811.0,149234.0,11939.0,91.0,1288.0,66835.0,612524.0,4517.0,6185.0
480,2021/05/20,5711.0,97287.0,12049.0,110.0,1294.0,66721.0,618796.0,4244.0,6272.0
481,2021/05/21,5250.0,117145.0,12158.0,109.0,1303.0,65752.0,625696.0,3594.0,6900.0
482,2021/05/22,5034.0,66583.0,12246.0,88.0,1304.0,64765.0,631273.0,3602.0,5577.0
483,2021/05/23,4035.0,35263.0,12308.0,62.0,1300.0,63968.0,637057.0,3267.0,5784.0
484,2021/05/24,2711.0,91616.0,12394.0,86.0,1294.0,61541.0,642319.0,3342.0,5262.0
485,2021/05/25,3896.0,70045.0,12492.0,98.0,1413.0,60260.0,647273.0,3195.0,4954.0
486,2021/05/26,4526.0,87089.0,12597.0,105.0,1371.0,59210.0,652354.0,3355.0,5081.0
487,2021/05/27,4131.0,116584.0,12710.0,113.0,1375.0,58515.0,656861.0,3452.0,4507.0
488,2021/05/28,3706.0,118523.0,12816.0,106.0,1383.0,56022.0,664062.0,2819.0,7201.0
489,2021/05/29,3587.0,57084.0,12917.0,101.0,1347.0,55439.0,668886.0,3066.0,4824.0
490,2021/05/30,2876.0,30097.0,12964.0,47.0,1349.0,53676.0,672990.0,2643.0,4104.0
491,2021/05/31,1786.0,83703.0,13045.0,81.0,1323.0,51512.0,677733.0,2446.0,4743.0
492,2021/06/01,2640.0,67394.0,13136.0,91.0,1284.0,49400.0,682468.0,2778.0,4735.0
493,2021/06/02,3031.0,76590.0,13241.0,105.0,1227.0,46897.0,687720.0,2473.0,5252.0
494,2021/06/03,2825.0,176379.0,13360.0,119.0,1198.0,45419.0,692101.0,2494.0,4381.0
495,2021/06/04,2586.0,98297.0,13445.0,85.0,1157.0,43211.0,696828.0,1989.0,4727.0
496,2021/06/05,2648.0,54184.0,13519.0,74.0,1131.0,42051.0,700609.0,2134.0,3781.0
497,2021/06/06,2017.0,26466.0,13570.0,51.0,1120.0,40992.0,703716.0,2110.0,3107.0
498,2021/06/07,1276.0,75134.0,13641.0,71.0,1099.0,39005.0,707280.0,1956.0,3564.0
499,2021/06/08,1883.0,62141.0,13739.0,98.0,1055.0,37068.0,710871.0,1917.0,3591.0
500,2021/06/09,2224.0,63215.0,13837.0,98.0,1015.0,35268.0,714925.0,2120.0,4054.0
501,2021/06/10,2044.0,74713.0,13903.0,66.0,942.0,33943.0,718300.0,1990.0,3375.0
502,2021/06/11,1934.0,99850.0,13972.0,69.0,890.0,32235.0,721837.0,1746.0,3537.0
503,2021/06/12,1941.0,51297.0,14028.0,56.0,852.0,31250.0,724762.0,1527.0,2925.0
504,2021/06/13,1384.0,25059.0,14066.0,38.0,849.0,30530.0,727478.0,2148.0,2716.0
505,2021/06/14,930.0,60314.0,14121.0,55.0,827.0,28228.0,730343.0,1608.0,2865.0
506,2021/06/15,1418.0,61213.0,14182.0,61.0,845.0,25809.0,733965.0,1526.0,3622.0
507,2021/06/16,1697.0,65986.0,14264.0,82.0,805.0,24317.0,737235.0,1704.0,3270.0
508,2021/06/17,1550.0,70606.0,14315.0,51.0,775.0,22969.0,739870.0,1481.0,2635.0
509,2021/06/18,1619.0,69009.0,14360.0,45.0,740.0,21134.0,743453.0,1555.0,3583.0
510,2021/06/19,1509.0,43013.0,14394.0,34.0,714.0,20257.0,745653.0,1484.0,2200.0
511,2021/06/20,1304.0,31414.0,14417.0,23.0,721.0,19778.0,747449.0,1618.0,1796.0
512,2021/06/21,864.0,58844.0,14449.0,32.0,697.0,18722.0,749446.0,1373.0,1997.0
513,2021/06/22,1432.0,52614.0,14491.0,42.0,646.0,18119.0,751347.0,1434.0,1901.0
514,2021/06/23,1775.0,62348.0,14548.0,57.0,629.0,17907.0,753300.0,1390.0,1953.0
515,2021/06/24,1669.0,60420.0,14593.0,45.0,590.0,17910.0,755178.0,1679.0,1878.0
516,2021/06/25,1705.0,89659.0,14621.0,28.0,577.0,17349.0,757227.0,1426.0,2049.0
517,2021/06/26,1619.0,43145.0,14652.0,31.0,567.0,17210.0,758887.0,1381.0,1660.0
518,2021/06/27,1280.0,21138.0,14665.0,13.0,564.0,17017.0,760339.0,1315.0,1452.0
519,2021/06/28,989.0,62615.0,14700.0,35.0,552.0,16531.0,761879.0,1285.0,1540.0
520,2021/06/29,1376.0,61916.0,14735.0,35.0,523.0,16159.0,763569.0,1343.0,1690.0
521,2021/06/30,1810.0,67576.0,14776.0,41.0,517.0,16272.0,765277.0,1468.0,1708.0
522,2021/07/01,1741.0,77063.0,14797.0,21.0,511.0,16249.0,766949.0,1342.0,1672.0
523,2021/07/02,1773.0,67044.0,14819.0,22.0,501.0,16192.0,768722.0,1334.0,1773.0
524,2021/07/03,1864.0,38122.0,14837.0,18.0,496.0,16350.0,770414.0,1342.0,1692.0
525,2021/07/04,1479.0,17098.0,14843.0,6.0,491.0,16199.0,771975.0,1301.0,1561.0
526,2021/07/05,1021.0,58706.0,14857.0,14.0,481.0,15739.0,773568.0,1278.0,1593.0
527,2021/07/06,1658.0,53956.0,14879.0,22.0,480.0,15423.0,775406.0,1303.0,1838.0
528,2021/07/07,2181.0,66486.0,14892.0,13.0,464.0,16127.0,776910.0,1370.0,1504.0
529,2021/07/08,2239.0,60703.0,14912.0,20.0,441.0,16629.0,778510.0,1303.0,1600.0
530,2021/07/09,2259.0,71192.0,14928.0,16.0,428.0,17015.0,780323.0,1324.0,1813.0
531,2021/07/10,2452.0,44123.0,14943.0,15.0,425.0,17906.0,781868.0,1325.0,1545.0
532,2021/07/11,2021.0,26094.0,14950.0,7.0,432.0,18332.0,783457.0,1316.0,1589.0
533,2021/07/12,1491.0,64222.0,14954.0,4.0,424.0,18354.0,785001.0,1300.0,1544.0
534,2021/07/13,2377.0,103897.0,14966.0,12.0,412.0,18873.0,786765.0,1311.0,1764.0
535,2021/07/14,3170.0,64174.0,14985.0,19.0,396.0,20047.0,788604.0,1428.0,1839.0
536,2021/07/15,3408.0,67513.0,15009.0,24.0,376.0,21555.0,790481.0,1424.0,1877.0
537,2021/07/16,3419.0,76436.0,15022.0,13.0,382.0,23244.0,792221.0,1380.0,1740.0
538,2021/07/17,3871.0,43473.0,15035.0,13.0,378.0,25121.0,794038.0,1490.0,1817.0
539,2021/07/18,3093.0,25835.0,15043.0,8.0,392.0,26315.0,795892.0,1531.0,1854.0
540,2021/07/19,2318.0,68952.0,15055.0,12.0,406.0,26612.0,798147.0,1411.0,2255.0
541,2021/07/20,3743.0,65964.0,15074.0,19.0,390.0,27797.0,800470.0,1471.0,2323.0
542,2021/07/21,4933.0,69363.0,15092.0,18.0,392.0,29973.0,802980.0,1656.0,2510.0
543,2021/07/22,5386.0,37605.0,15101.0,9.0,431.0,33006.0,805185.0,1715.0,2205.0
544,2021/07/23,4204.0,50137.0,15110.0,9.0,436.0,35017.0,807630.0,1622.0,2445.0
545,2021/07/24,3576.0,32099.0,15118.0,8.0,448.0,35436.0,810765.0,1640.0,3135.0
546,2021/07/25,5008.0,17654.0,15123.0,5.0,466.0,37223.0,813614.0,1819.0,2849.0
547,2021/07/26,4659.0,95137.0,15131.0,8.0,514.0,38793.0,816865.0,1828.0,3251.0
548,2021/07/27,7619.0,92345.0,15145.0,14.0,522.0,42267.0,820615.0,1882.0,3750.0
549,2021/07/28,9568.0,86528.0,15153.0,8.0,539.0,47829.0,824070.0,2272.0,3455.0
550,2021/07/29,10687.0,88769.0,15166.0,13.0,626.0,54401.0,827784.0,2372.0,3714.0
551,2021/07/30,10728.0,88920.0,15177.0,11.0,667.0,61513.0,831650.0,2392.0,3866.0
552,2021/07/31,12328.0,87700.0,15185.0,8.0,691.0,69183.0,835921.0,2521.0,4271.0
553,2021/08/01,10160.0,36604.0,15190.0,5.0,704.0,75631.0,839455.0,2579.0,3534.0
554,2021/08/02,8325.0,105130.0,15197.0,7.0,754.0,79573.0,844529.0,2446.0,5074.0
555,2021/08/03,12061.0,83159.0,15212.0,15.0,777.0,86144.0,849241.0,2742.0,4712.0
556,2021/08/04,14204.0,100583.0,15221.0,9.0,823.0,93685.0,855088.0,3383.0,5847.0
557,2021/08/05,15248.0,114844.0,15233.0,12.0,1020.0,102551.0,861398.0,3400.0,6310.0
558,2021/08/06,15624.0,112653.0,15248.0,15.0,1068.0,109705.0,870117.0,3070.0,8719.0
559,2021/08/07,15740.0,71501.0,15266.0,18.0,1138.0,117047.0,878196.0,3151.0,8079.0
560,2021/08/08,14457.0,41841.0,15273.0,7.0,1190.0,123044.0,886500.0,3377.0,8304.0
561,2021/08/09,12054.0,28421.0,15290.0,17.0,1230.0,126268.0,895692.0,3309.0,9192.0
562,2021/08/10,10566.0,126671.0,15304.0,14.0,1332.0,126674.0,906303.0,3058.0,10611.0
563,2021/08/11,15771.0,128856.0,15323.0,19.0,1404.0,129956.0,917418.0,3665.0,11115.0
564,2021/08/12,18893.0,110733.0,15351.0,28.0,1478.0,137246.0,927344.0,4641.0,9926.0
565,2021/08/13,20357.0,134540.0,15376.0,25.0,1521.0,145674.0,939796.0,4165.0,12452.0
566,2021/08/14,20133.0,81455.0,15393.0,17.0,1563.0,153626.0,951787.0,4282.0,11991.0
